site_id	Lon	Lat
107000181	10.28042134	55.56465666
107000182	10.73173912	55.29416624
107000183	10.67094804	55.34750802
107000184	10.42140247	55.2881524
107000185	10.42302535	55.39988547
107000186	10.32655741	55.33019046
107000187	10.29334303	55.43224866
107000188	10.32407065	55.19925179
107000189	10.19137436	55.2783824
107000190	10.52000421	55.40195379
107000191	10.35469463	55.17289808
107000192	10.21780567	55.29839565
107000193	9.929554056	55.32547138
107000194	10.09434426	55.37540135
107000195	9.93755057	55.32570684
107000196	10.4170968	55.09638196
107000197	12.30361731	56.11614557
107000198	12.46708043	56.08047981
107000199	12.18845374	55.94731953
107000200	12.44781171	55.83024059
107000201	12.550076	55.80720553
107000202	12.49363054	55.92794096
107000203	11.62529041	55.70228781
107000204	11.58631057	55.7008862
107000205	11.62419734	55.62969015
107000206	11.58117343	55.73835133
107000207	12.03053641	55.80107949
107000208	12.22627721	55.74085754
107000209	12.13825452	55.69316233
107000210	12.29424252	55.77347795
107000211	12.47782124	55.66047368
107000212	11.39516734	55.22271871
107000213	11.34301109	55.63840533
107000214	11.40945584	55.578172
107000215	11.73410052	55.54665499
107000216	11.31491104	55.31879247
107000217	11.48153159	55.50058166
107000218	11.29463908	55.42726081
107000219	11.43164835	55.3692158
107000220	11.6044759	55.32478015
107000221	11.64744007	55.38695199
107000222	11.87639958	55.20019744
107000223	11.6337455	55.22455937
107000224	11.77821432	55.41990823
107000225	11.80920297	55.36375175
107000226	11.94974058	55.50898093
107000227	12.20428161	55.33431761
107000228	12.20257394	55.42818179
107000229	12.13064059	55.22933758
107000230	12.38297707	54.98887518
107000231	12.0873819	55.04610357
107000232	11.8056088	55.10008132
107000233	12.1430997	55.21977445
107000234	12.110111	55.24181166
107000235	12.27586966	55.27292314
107000236	11.9144684	54.64563211
107000237	11.94062462	54.6048821
107000238	11.93351601	54.83184664
107000239	11.28579963	54.86710789
107000240	11.69350854	54.71937281
107000241	11.47027346	54.82685321
107000242	11.31888869	54.70491741
107000243	14.71282484	55.15281153
107000244	14.91490072	55.09150036
107000245	14.74254536	55.16662388
107000246	14.99540359	55.00471947
107000247	14.94069684	55.16967478
107000248	14.9560968	55.19554324
108000001	7.978005	51.440163
108000002	7.961376	51.441405
108000003	8.135747	51.435197
108000004	8.137236	51.435804
108000005	8.164562	51.450802
108000006	10.45483495	51.82163398
108000007	9.538927048	52.66126575
108000008	8.202479771	50.99157326
108000009	8.206108949	51.00178377
108000010	6.074038275	51.86019949
108000011	7.214256745	50.63131769
108000012	7.355163691	52.34145456
108000013	7.497647301	52.46094988
108000014	7.34304408	52.53502731
108000015	7.357243335	52.53136019
108000016	7.334645067	52.51975468
108000017	7.379738435	53.41642956
108000019	10.85609827	52.55730293
108000020	10.78337928	52.54214241
108000021	10.03841836	52.47787796
108000022	9.715075784	52.7398733
108000024	9.435272353	52.30104136
108000025	9.617704916	52.70267317
108000026	9.555746918	53.19878682
108000027	9.623620751	53.23000321
108000028	8.882791818	53.20911054
108000029	8.03413702	52.58606887
108000030	9.317899525	53.23539835
108000031	8.178916747	53.28838861
108000032	6.673137397	51.34052226
108000033	6.669995185	51.37110462
108000034	6.908378765	51.49564884
108000035	7.301010415	51.59960111
108000036	7.398427161	51.63796316
108000037	7.596106882	51.62782961
108000038	7.778300488	51.68055803
108000039	6.613225653	51.63115151
108000040	6.757584119	51.64774777
108000041	7.098447368	51.69705702
108000042	7.368370891	51.66415316
108000043	7.404901953	51.80286917
108000044	7.54795365	51.8688803
108000045	7.660353264	51.90140629
108000046	7.664836478	51.97022365
108000047	7.713734994	52.14694948
108000049	8.618876898	52.33622759
108000050	8.982846939	52.30015238
108000051	6.74295094	51.40806105
108000052	7.950331435	51.69702656
108000053	7.107970345	50.76659944
108000054	8.42099726	49.54415347
108000056	7.185974807	50.34946891
108000057	7.411629935	50.61821427
108000058	7.454801377	50.44154535
108000059	7.582258375	52.428944
108000060	7.211129912	50.61966205
108000061	7.008555044	50.89400641
108000062	6.972204952	51.02557256
108000063	6.852172309	51.08764187
108000064	6.753783149	51.18181249
108000065	6.712068087	51.44457001
108000066	6.587837765	51.62818909
108000067	7.008613299	50.89670306
108000068	6.967115516	51.03447013
108000069	6.917546063	51.05860369
108000070	6.732110918	51.2583629
108000071	6.663253434	51.35181555
108000072	6.704191384	51.49360958
108000073	6.673063881	51.58008905
108000074	6.245907943	51.83075272
108000075	6.29682825	49.8678166
108000076	7.247961855	50.31793488
108000077	8.014912229	50.38622983
108000078	6.726894714	51.21649436
108000079	6.894416678	51.06871696
108000080	6.79130141	51.45697083
108000081	8.096587844	52.41429035
108000082	8.333933989	52.33112699
108000083	6.966331288	50.99675383
108000084	6.885929032	51.10469673
108000085	6.730191049	51.18869544
108000086	6.723554829	51.37855306
108000087	6.414947962	51.73374732
108000088	6.615444726	51.56668787
108000089	8.355272234	49.20722436
108000090	8.25322933	48.97868215
108000091	6.744624898	51.41200579
108000092	8.230855074	50.99591694
108000093	8.193488883	51.00814324
108000094	8.414769792	49.56686352
108000095	8.357644198	49.67299174
108000096	8.292881155	49.99145647
108000097	7.182281273	49.60821932
108000098	7.238651407	49.63748457
108000099	7.299293609	49.68933529
108000100	7.366011886	49.71572437
108000101	7.539651515	49.80359732
108000102	7.634382311	49.78964557
108000103	7.746600511	49.45931895
108000104	7.728072651	50.10954789
108000106	7.608870662	50.36021507
108000107	6.372307989	49.56438127
108000108	6.440424708	49.65199519
108000109	6.475461639	49.69429902
108000110	6.512250165	49.71266567
108000111	6.560148343	49.7055201
108000112	6.602532415	49.54488761
108000113	6.573565002	49.66741812
108000114	6.570053865	49.6989076
108000115	6.581411188	49.70964156
108000116	6.580314804	49.7107261
108000117	6.66926253	49.77579782
108000118	6.697789388	49.7801255
108000119	6.697108025	49.7810288
108000120	6.85021218	49.81687357
108000121	6.842953823	49.81503829
108000122	6.892794412	49.85018314
108000123	6.949447747	49.87419093
108000124	6.94824677	49.88391198
108000125	7.025939937	49.95140875
108000126	7.015800789	49.95302659
108000127	7.132521579	49.97397565
108000128	7.180739061	50.02996341
108000129	7.132686428	50.0818749
108000130	7.226960113	50.12371712
108000131	7.171350336	50.15459311
108000132	7.183944885	50.15455531
108000133	7.335262779	50.18582351
108000134	7.450777143	50.27750159
108000135	7.445411885	50.27639954
108000136	7.570715654	50.36703542
108000137	7.568431843	50.3681852
108000138	7.613740431	50.37205196
108000139	7.624150421	50.67785694
108000142	7.966654016	50.84578973
108000143	6.485684296	51.66506158
108000144	6.800854552	51.17430787
108000145	6.606870582	51.64741876
108000146	6.337544327	51.7653571
108000147	7.907958195	49.87989438
108000148	7.899572554	49.95375218
108000149	7.967507009	50.34830262
108000150	9.100367643	50.18688582
108000151	9.318498	50.160917
108000152	9.428786	50.037406
108000153	7.101083333	49.70591667
108000156	13.41254	48.93833
108000159	12.18013766	52.2679112
108000162	11.9853336	51.42425822
108000164	12.05356871	52.85555171
108000165	12.31896857	51.90450877
109000001	-3.8352245	52.276796
109000002	-3.4337556	52.676768
109000003	-3.5447228	52.429927
109000004	-3.1086122	52.768807
109000005	-3.555032	52.442829
109000006	-3.1256779	52.798314
109000007	-3.4774774	52.455511
109000008	-3.2677673	52.532567
109000009	-2.7810646	55.603053
109000010	-4.2448337	55.851559
109000011	-4.9966615	55.098636
109000012	-4.4807206	54.957889
109000013	-5.6023178	57.764595
109000014	-3.1067165	57.619855
109000015	-3.8538993	57.122993
109000016	0.23073615	51.659411
109000022	-0.070028209	51.808157
109000024	-0.48928627	51.566538
109000026	-0.51673913	51.680088
109000027	-0.49202491	51.779573
109000029	0.065506766	51.832652
109000030	-0.004381763	51.801396
109000031	-0.13219049	51.86734
109000032	-0.46913839	51.103805
109000033	-1.6744609	51.424723
109000034	-0.94172563	51.3353
109000035	-0.84653907	51.123802
109000036	-1.0164091	51.2926
109000037	-1.3514552	51.420765
109000038	-0.46818106	51.116347
109000039	-0.47330515	51.118671
109000040	-0.49123005	51.122393
109000041	-1.7072215	51.688249
109000042	0.1737991	51.172958
109000043	0.18469841	51.3126
109000044	-0.17664889	51.476299
109000045	0.12371707	51.421369
109000046	0.14751876	51.447374
109000047	-0.78758671	51.170506
109000048	-0.32546739	51.433233
109000049	-0.25076649	51.475936
109000050	-0.3186377	51.471128
109000051	-0.31808634	51.445789
109000053	-2.3782698	52.811142
109000054	-2.1851546	52.402566
109000055	-2.3208691	52.671972
109000056	-2.6800212	52.848451
109000057	-2.5890237	52.313237
109000058	-2.2468649	52.398497
109000059	-2.0667265	52.33212
109000060	-2.6085038	52.724782
109000061	-2.8325218	52.747693
109000062	-2.8425958	52.732339
109000063	-2.5686689	52.735768
109000064	-2.8765901	52.359003
109000065	-2.3894398	52.199608
109000066	-1.5476693	52.418748
109000067	-2.7898771	52.743131
109000068	-2.2269207	51.947756
109000069	-2.1999191	52.254653
109000070	-2.2503756	52.369631
109000071	-2.1991078	52.400295
109000072	-2.3278868	52.384275
109000073	-2.6547236	52.647224
109000074	-2.3265229	52.636897
109000075	-2.5097986	52.894252
109000076	-2.1975369	52.54189
109000077	-2.1600711	52.416537
109000078	-2.7354812	52.703386
109000079	-2.3952832	52.560274
109000080	-2.1911837	52.267254
109000081	-3.0440368	50.754868
109000082	-2.2012444	50.727122
109000083	-4.046998	50.557825
109000084	-2.1558628	50.679593
109000085	-1.7796658	51.071156
109000086	1.2955338	51.137183
109000087	0.95393664	51.220611
109000088	1.1729283	51.278521
109000089	1.2740926	51.145341
109000090	1.3142771	51.127387
109000091	0.84102295	51.146507
109000092	1.0312639	51.258478
109000093	0.61776515	51.072393
109000094	0.80124963	51.160329
109000095	-2.7467013	54.551339
109000096	-2.7520505	54.925157
109000097	-2.6151867	54.647341
109000098	-2.8280369	54.902197
109000099	-1.6279117	55.338476
109000100	-3.5326192	54.440572
109000101	-3.4983516	54.515602
109000102	-2.3458458	53.793774
109000103	-2.5222957	53.926229
109000104	-2.7704155	53.919653
109000105	-2.6043327	53.642314
109000106	-2.4509289	53.847937
109000107	-2.6265619	53.994074
109000108	-2.2242181	53.78184
109000109	-2.4048858	53.604892
109000110	-2.5294455	53.97493
109000111	-2.6125345	53.657166
109000112	-1.9705258	53.469301
109000113	-2.68761	53.882281
109000114	-2.7456762	54.076001
109000115	-2.6632415	53.990902
109000116	-2.7906791	53.991983
109000117	-2.7231624	54.14094
109000118	-2.6390622	53.53322
109000119	-2.8205926	53.863289
109000120	-2.7067268	53.921618
109000121	-2.4389745	53.61749
109000122	-2.7140945	53.699981
109000123	-2.3883028	53.558279
109000124	-2.0903006	53.242047
109000125	-2.7931384	53.854854
109000126	-2.665297	53.982074
109000127	-2.6178187	53.640843
109000128	-1.9864684	53.454428
109000129	-1.9805152	53.465304
109000130	-2.0256304	53.567707
109000131	-2.6045262	53.948115
109000132	-2.5660012	53.954334
109000133	-2.1891551	53.851134
109000134	-2.3765385	53.363841
109000135	-2.1516878	53.418504
109000136	-1.9263457	53.379991
109000137	-1.997842	53.36191
109000138	-2.1557948	53.41422
109000139	-2.7640164	53.911928
109000140	-2.5212451	53.939679
109000141	-2.5179983	53.945652
109000142	-2.4042273	53.573929
109000143	-2.1095995	53.241716
109000144	-2.5311359	53.974779
109000145	-2.618218	53.641254
109000146	-1.8848331	53.315644
109000147	-3.2318357	54.283133
109000148	-2.6078775	54.407541
109000149	-2.7638196	53.883626
109000150	-2.4893986	53.637832
109000151	-2.4681214	53.635347
109000152	-2.7579345	53.947631
109000153	-2.4872403	53.267395
109000154	-2.1215382	53.245687
109000155	-2.5513192	53.607785
109000156	-2.7920993	53.862618
109000157	-2.6059715	53.665882
109000158	-2.268688	53.490035
109000159	-2.6261706	53.54909
109000160	-1.982075	53.299761
109000161	0.95849648	52.007383
109000162	0.95264746	52.040267
109000163	0.44660626	51.737838
109000164	0.7195677	52.080503
109000165	0.42292034	51.844625
109000166	0.86559585	51.894475
109000167	0.9284837	51.9718
109000168	0.75305201	51.998428
109000169	0.70768192	52.072234
109000170	1.530645	52.337364
109000171	0.74032702	52.950053
109000172	1.2522193	52.815279
109000173	1.3561832	52.723947
109000174	1.3778859	52.124624
109000175	1.0143771	52.177204
109000176	1.0974417	52.884621
109000177	1.4309481	52.871849
109000178	0.88729792	52.919145
109000179	1.2816014	52.546911
109000180	1.2067363	52.65569
109000181	1.1825106	52.359855
109000182	0.80898689	52.837845
109000183	1.1192223	52.725099
109000184	-0.15088622	53.251269
109000185	-0.11390558	53.19504
109000186	-0.40428482	53.276595
109000187	-0.58240583	53.151193
109000188	-0.63536664	52.847954
109000189	-0.6956934	52.965502
109000190	0.079371889	53.260151
109000191	0.20605875	53.390934
109000192	0.05287946	53.2705
109000193	0.16143725	53.371072
109000195	0.096742959	53.186124
109000197	-0.40824574	53.275749
109000198	-0.36606573	53.019864
109000199	-0.47325342	53.192995
109000200	-0.25738078	52.905042
109000201	-0.18777025	52.969631
109000202	-0.38580631	53.010244
109000203	0.21253731	53.109406
109000204	-0.64562685	53.280479
109000205	-0.05042783	52.945961
109000206	0.30796789	53.217283
109000207	-0.62469775	52.832197
109000208	-0.62106722	52.877456
109000209	-0.61986939	52.961948
109000210	-0.67127186	52.985009
109000211	-0.7459173	53.030768
109000212	-0.62865977	53.154432
109000213	-0.5549773	53.202932
109000214	-0.33794317	53.208265
109000215	-0.11453744	53.009849
109000216	0.21359168	53.291143
109000217	-0.92115494	52.339352
109000218	-0.92550524	52.280953
109000219	-0.90993554	52.258334
109000220	-0.12281081	52.577523
109000221	-0.61629237	52.614301
109000222	-0.54915114	52.627568
109000223	-0.28301984	52.707624
109000224	-0.91179623	52.242168
109000225	-0.76485801	52.575172
109000226	-0.72332883	52.531578
109000227	-0.4918412	52.747325
109000228	-0.42138975	52.68797
109000229	-0.39993062	52.70836
109000230	-0.36395234	52.720456
109000231	-0.29465228	52.750947
109000232	-1.1536258	52.319975
109000233	-0.70632505	52.667615
109000234	-0.71879277	52.636716
109000235	-0.59528967	52.663187
109000236	-0.53876278	52.673292
109000237	-0.4600929	52.681286
109000238	-0.60926076	52.45567
109000239	-0.55491631	52.407368
109000240	-0.67818757	52.316206
109000241	-1.1535379	52.228387
109000242	-1.0570112	52.231729
109000243	-0.93330332	52.230271
109000244	-0.78284753	52.244505
109000245	-0.74462472	52.249499
109000246	-0.71782495	52.264496
109000247	-0.41497249	52.579097
109000248	-0.58621801	52.669372
109000250	-0.76584036	52.434931
109000251	-0.73483008	52.439099
109000252	-0.69295179	52.412571
109000253	-0.69585261	52.364053
109000254	0.043144862	52.750104
109000255	-0.72086674	52.378693
109000256	-0.67618533	52.299721
109000257	-0.2960981	52.751867
109000258	-1.0274623	52.444564
109000259	-0.89691687	52.487472
109000260	-0.54653063	52.5974
109000261	-0.5390524	52.620252
109000262	-0.51165019	52.644185
109000263	-0.27021539	52.65709
109000264	-0.15420539	52.778514
109000265	-1.0877261	52.304794
109000266	-0.58332012	52.538454
109000267	-0.43548445	52.528995
109000268	-0.67534119	52.488004
109000269	-0.92289453	52.207205
109000270	0.77831911	52.386935
109000271	0.66293879	52.518041
109000272	0.59983027	52.313293
109000273	0.28073778	52.286672
109000274	0.19238021	52.062132
109000275	-0.266488	52.031481
109000276	-0.35357724	52.26879
109000277	0.5824517	52.688168
109000278	-0.59196483	51.897649
109000279	-0.95787412	52.132572
109000280	-1.0512566	52.00123
109000281	-0.97535173	52.471095
109000282	-1.9046251	53.662048
109000283	-1.9404062	54.044056
109000284	-1.7632107	53.518202
109000285	-0.66177335	54.461457
109000286	-1.56565	53.478952
109000287	-0.6304588	53.755813
109000288	-1.9530484	53.663875
109000289	-1.8601358	54.300131
109000290	-1.3944419	54.097373
109000291	-1.6118217	53.906831
109000292	-1.7153368	53.905324
109000293	-2.006077	54.071033
109000294	-1.873512	53.94514
109000295	-1.343929	53.906566
109000296	-1.6376044	53.467651
109000297	-2.0133504	53.741927
109000298	-1.6352486	53.441954
109000299	-2.1511926	54.055659
109000300	-2.0646073	53.778464
109000301	-2.0181037	53.759776
109000302	-2.0034466	53.704995
109000303	-1.855192	53.61606
109000304	-1.5900615	53.51475
109000305	-1.7027118	53.501888
109000306	-1.8917245	53.972121
109000307	-1.5311317	53.908341
109000308	-1.5520883	53.401672
109000309	-1.8034083	53.562767
109000310	-0.35696807	53.934224
109000311	-1.9409265	53.674655
109000312	-1.9305105	53.601674
109000313	-1.9058014	53.765907
109000314	-2.0424307	53.772263
109000315	-1.5659315	53.380384
109000316	-1.8203314	53.55589
109000317	-1.5628349	53.456695
109000318	-2.0145302	53.777133
109000319	-1.9911961	53.832517
109000320	-2.1248707	53.708552
109000321	-1.5619343	52.847795
109000322	-1.132322	52.573939
109000323	-1.5072779	53.084898
109000324	-1.7523655	52.520221
109000325	-1.8761457	53.048998
109000326	-2.0402788	53.094899
109000327	-2.1994557	52.963497
109000328	-1.5547487	52.70816
109000329	-2.1471254	52.897952
109000330	-1.281262	52.939919
109000331	-1.3016454	52.875316
109000332	-1.0414789	53.151277
109000333	-1.8436814	52.950978
109000334	-1.4305231	52.90477
109000335	-1.3402815	53.070606
109000336	-1.3206544	53.084879
109000337	-1.2292589	52.683837
109000338	-1.9301989	52.830603
109000339	-1.2105538	53.227127
109000340	-0.84785777	53.456993
109000341	-2.0029494	53.14075
109000342	-1.1309028	52.94341
109000343	-1.7985511	53.054285
109000344	-1.6419135	52.872334
109000345	-1.6516757	53.321816
109000346	-1.8398883	52.768488
109000347	-0.98705922	52.985421
109000348	-2.011913	53.120075
109000349	-1.0278723	53.025316
109000350	-0.95337584	53.269194
109000351	-1.8497001	52.932108
109000352	-1.1609874	53.23398
109000353	-1.7171701	52.722412
109000354	-1.6039505	52.841767
109000355	-1.7245785	52.721531
109000356	-2.0283133	53.066138
109000357	-0.97769907	53.00332
109000358	-1.6905696	52.505692
109000359	-1.0142188	53.42702
109000360	-1.0275219	53.503534
109000361	-1.5335799	52.58339
109000362	-1.672281	53.179402
109000363	-2.0328261	53.11288
109000364	-0.4490667	53.406636
109000365	-0.49192841	53.51326
109000366	-0.52912359	53.658448
109000367	-0.46455345	53.477853
109000368	-0.15649897	53.527436
109000369	-0.16496261	53.541051
109000370	-0.15250588	53.549849
109000374	-0.3299782	53.48653
109000375	-0.24432726	53.410094
109000376	-0.37296525	53.390341
109000377	-0.016219338	53.365168
109000378	-0.31030553	53.60522
109000379	-1.5697348	53.408739
109000380	-0.11340197	53.49672
109000381	-0.005666519	53.494449
109000382	-0.62404403	53.671262
109000383	-0.121974	51.922181
109000384	-0.116873	51.861611
109000385	-0.128563	51.868307
109000386	-0.07685	51.802604
109000387	-0.587386	51.690211
109000389	-0.477765	51.76307
109000390	-0.507304	51.79054
109000392	-0.268012	51.867746
109000393	-0.220967	51.837514
109000394	-0.281269	51.876986
109000395	-0.264048	51.856771
109000396	-0.248372	51.847601
109000397	-0.14659	51.80465
109000398	-0.244648	51.843319
109000399	-0.516337	51.578141
109000400	-0.631509	51.672075
109000401	-0.539297	51.584912
109000403	-0.392659	51.793264
109000404	-0.387395	51.788822
109000405	-0.33579	51.745895
109000406	-0.337773	51.723056
109000407	-0.348607	51.699893
109000408	-0.378507	51.783943
109000409	-0.328256	51.735753
109000410	-0.352306	51.754202
109000411	-1.76443004	52.19387436
109000418	-2.38004064	54.69445801
109000419	-2.071406	51.066863
109000420	-1.766777	51.088315
109000421	-1.757187	51.109229
109000422	-1.943838	51.028448
109000423	-1.867555	51.036659
109000424	-2.018901	51.066245
109000425	-2.078447	51.061652
109000426	-2.220316	51.133569
109000427	-1.948128	51.132857
109000428	-2.016884	51.090344
109000429	-1.910948	51.34534
109000430	-1.82174	51.305603
110000001	-9.576039	54.001086
110000002	-9.588357	54.015348
110000003	-9.56435	53.950406
110000004	-9.559057	53.951784
110000005	-9.598229	53.956045
110000006	-9.606073	53.964133
110000007	-9.65592	53.91706
110000008	-9.68549	53.917952
110000009	-9.575217	54.00126
110000010	-9.547965	54.011348
110000011	-9.56309	53.978363
110000012	-9.559862	53.97774
110000013	-9.577586	53.988006
110000014	-9.597087	54.00186
110000015	-9.560202	53.982908
110000016	-9.54101	53.994128
111000001	9.60315963	62.20325489
111000002	9.965332058	62.13410301
111000003	10.14158109	62.13583664
111000004	10.0279	61.9838
111000005	10.74916	61.74535
111000006	9.81879	61.97721
111000007	9.80637	61.99495
111000008	5.99821	59.54897
111000009	6.79711771	58.20979486
111000010	6.79702991	58.20983827
111000011	6.79669967	58.21049744
111000012	6.76873976	58.1994906
111000013	6.7606787	58.20615991
111000014	6.75998163	58.20641722
111000015	6.75923746	58.20634127
111000016	6.1161	59.59285
111000017	5.99818	59.55499
111000019	5.99982	59.54302
111000020	5.97635	59.54068
111000021	6.11552	59.59206
111000022	6.10387	59.58547
111000023	6.05277	59.5717
111000024	6.05242	59.57017
111000025	6.05054	59.57074
111000026	6.02388	59.56608
111000027	6.02392	59.56583
111000028	5.99693	59.55678
111000029	5.80062475	58.52134895
111000030	6.02890682	58.59600947
111000031	6.00185056	58.5776409
111000032	5.95712596	58.57690359
111000033	5.9380173	58.565593
111000034	5.82450944	58.51465344
111000035	5.99455542	58.57984293
111000036	5.94236359	58.56743108
111000037	5.80430116	58.53097651
111000038	6.00572935	61.60732309
111000039	5.84296789	61.57684768
111000040	5.83180053	61.57715023
111000041	5.79279755	61.56965019
111000042	5.78314083	61.56813454
111000043	5.78735976	61.54505916
111000044	5.78576585	61.54057473
111000046	5.99002105	61.6006676
111000047	5.72170124	61.51726417
111000048	5.97217357	61.58387988
111000049	5.94312742	61.57854361
111000050	5.94184835	61.57833158
111000051	5.90456691	61.57484032
111000052	5.89628408	61.57720393
111000053	6.35805	61.33569
111000054	6.23204	61.36583
111000055	6.14875	61.36089
111000056	6.12164	61.35396
111000057	5.80579	61.32682
111000058	5.7948	61.31348
111000059	5.7278	61.33883
111000060	5.72287	61.36238
111000061	5.68735	61.36959
111000062	6.45442	61.34258
111000063	6.32117	61.34558
111000064	6.23297	61.32007
111000065	6.13091	61.33976
111000066	6.43753	61.42332
111000067	6.37655	61.42009
111000068	6.34655	61.41514
111000069	6.2797	61.40973
112000001	16.0252603	48.8666458
113000001	10.7013	46.7435
113000002	10.6996	46.7424
113000003	10.6475	46.7115
113000004	9.958985	46.020983
113000005	9.925723	45.923198
114000001	18.61614286	46.7686403
114000002	17.65100879	47.79191747
114000003	17.24820995	48.00412779
114000004	17.48157436	47.79846003
114000005	17.75956317	47.73507445
114000006	17.10386031	47.94512322
114000007	16.87579058	47.58957458
114000009	16.68078213	47.44281314
114000010	16.26725286	46.95367489
114000011	17.62008508	47.67653192
114000012	16.27293582	46.9596822
114000013	16.4409234	47.20984665
114000014	17.41145759	47.51829138
114000015	18.01423947	47.72416157
114000016	18.30460581	47.69744501
114000017	18.69152419	47.75066831
114000018	19.61619444	48.24137593
114000019	18.7632612	47.88629713
114000020	19.05108789	45.97441722
114000021	18.89554029	45.94464569
114000022	20.10484453	46.18551547
114000023	18.72000489	46.3793232
114000024	18.44236472	46.6838582
114000025	18.92972127	46.80999815
114000028	18.20036077	45.78350725
114000029	18.09457339	45.82602288
114000030	18.08127152	45.81783918
114000031	22.82889641	48.10258608
114000032	22.17214537	48.41372591
114000033	21.54953566	48.17687304
114000034	20.04842185	46.86754579
114000035	20.20275863	46.25444969
114000036	22.83410131	47.97945738
114000037	22.69399887	47.84130285
114000038	22.41919235	47.76305435
114000039	21.63879015	48.09248414
114000040	21.37276356	47.63432655
114000041	21.31721339	47.1046694
114000042	21.02989284	47.35831956
114000043	21.33331019	46.62948998
114000044	21.42990426	46.69378058
114000045	21.65588989	47.02048061
114000046	21.07809604	46.85390027
114000047	16.6983598	47.60317151
114000048	17.8800232	47.6556103
114000049	18.65400892	47.73995156
114000050	18.99319021	46.29986776
114000051	20.70191391	46.16107454
114000052	20.20891276	46.76067081
114000054	20.10484453	46.18551547
114000055	17.44252702	45.95052839
114000056	22.27869356	48.22099999
114000057	21.70390714	47.99038464
114000058	20.49846058	46.89058142
114000059	18.1207973	47.75108544
114000061	17.40105792	47.5127723
114000062	17.37861383	47.70696377
114000063	16.88903163	47.36761964
114000064	19.61447091	47.8901232
114000065	17.95437895	46.59838772
114000066	19.19055633	46.03001845
114000067	21.57329154	47.60907199
114000068	21.88458338	47.41361968
114000069	21.84024432	47.25267844
114000070	21.08390712	47.43466967
114000071	20.21669006	46.24190846
114000072	17.42711255	46.83175988
114000073	22.53325535	47.99953269
114000074	20.84428942	46.94494663
114000075	21.60463737	47.43451256
114000076	22.51217286	48.0308312
114000077	21.88455302	47.29872238
114000078	18.71402118	45.98285035
114000080	21.680406	48.349178
114000081	20.748167	48.249028
114000082	20.845272	48.566131
114000083	20.389542	47.435686
114000084	20.960894	48.107939
114000085	21.264442	48.504033
114000086	20.632578	47.000372
114000087	20.516947	47.473447
114000088	21.663697	48.408839
114000089	20.339503	48.28285
114000090	21.251683	48.515967
114000091	21.078608	47.908486
114000092	22.103883	48.3452
114000093	20.091853	47.292403
115000001	-8.010159	37.516498
115000002	-8.002606	37.527186
116000004	16.99131672	48.16387722
116000007	16.249858	48.719017
117000001	5.73665	52.28527
117000002	5.303577	51.568666
117000003	5.497979	51.510888
117000004	5.269823	51.553995
117000005	5.498178	51.456992
117000006	6.39155	52.51098
117000007	6.54476	52.31816
117000008	6.86267	52.44568
117000009	6.45771	52.46692
117000010	6.67654	52.2435
117000011	6.87806	52.15649
117000012	6.95854	52.4242
117000013	7.05514	52.34188
117000014	7.05715	52.39623
117000015	7.00601	52.23175
117000016	7.00394	52.23561
117000017	7.03851	52.2441
117000018	6.73386	52.68546
117000019	6.73889	52.6116
117000020	6.47108	51.85403
117000021	6.75358	52.09383
117000022	6.79395	51.93967
117000023	6.85055	52.13907
117000024	6.76292	52.0152
117000025	6.22646	51.869
117000027	6.38993	51.86509
117000028	5.71823	51.43872
117000029	5.75945	51.33341
117000030	5.69024	51.46308
117000031	5.69369	51.44113
117000032	5.65443	51.51316
117000033	5.46208	51.64797
117000034	5.32963	51.69279
117000035	5.27279	51.72116
117000036	5.27284	51.73357
117000037	5.77463	51.36773
117000038	5.61514	51.55206
117000039	5.74209	51.74101
117000040	5.71764	51.72417
117000041	5.79221	51.70592
117000042	5.44821	51.66285
117000043	5.9433	51.70494
117000044	5.65891	51.57379
117000045	5.65956	51.5533
117000047	6.04202	52.37404
117000048	6.02071	52.34542
117000049	5.5355	52.24911
117000051	5.43844	52.16338
117000052	5.54678	52.14713
117000053	5.45591	52.15442
117000054	5.75903	51.97813
118000004	8.60363	47.40259
119000001	29.334205	66.335013
119000002	29.128373	66.223412
119000003	29.426609	66.382179
119000004	29.579633	66.381838
119000005	29.163472	66.207575
119000006	29.401541	66.212673
119000007	29.423721	66.379146
119000008	29.13634	66.191183
119000009	29.518193	66.337734
119000010	29.391159	66.216611
120000001	25.1480037	57.795037
120000002	24.9964677	57.8740016
120000003	24.4094509	57.7530955
121000003	3.46189281	51.02102642
121000004	3.51817773	51.02879884
121000005	3.89853166	50.81061274
121000007	4.02778561	51.08598412
121000009	4.4239795	50.76354122
121000010	5.0305485	51.48664096
121000011	5.07523756	51.47102375
121000013	4.75096398	51.49657186
121000015	4.84406109	51.41542145
121000016	4.86817045	51.40665821
121000017	4.82463116	51.38065348
121000019	4.7453444	51.24209891
121000021	4.87206999	51.23143308
121000028	5.00591597	51.24627238
121000029	5.05891188	51.30276154
121000034	5.42569636	51.14065971
121000040	3.77157405	50.82309825
121000042	3.84588034	51.1692193
121000044	3.92031528	51.21509458
121000045	3.9203121	51.22140425
121000047	4.63997286	51.41630879
121000049	4.56025156	51.22084926
121000053	5.06665805	51.2390886
121000059	5.71887575	51.11918237
121000073	5.17837466	51.15684839
121000075	5.08378831	51.25430209
121000079	3.69015463	51.16725212
121000083	3.71446931	51.26778863
